16.93403644251911,53.06749807391959
16.83261496682739,53.07316459914994
15.766809365013719,53.1052449465714
13.903417184194906,52.938673000484485
11.369768089412789,52.897504428417264
7.884213567741506,53.16734059287256
4.201467658759382,53.462771577457346
0.5034240541061443,53.15515813036089
-3.188567003247221,53.04149412988958
-6.841823763982,52.93121547971719
-10.572799976455128,52.8185326196993
-14.230538175456752,52.22402935221965
-17.79322495291749,51.17092694900286
-21.261980375759183,49.994369970523195
-24.70575246752403,48.76559704252194
-28.028548024233757,47.221808662188074
-31.175120262805777,45.246839270802546
-34.21516519809749,43.20649575145492
-37.009568441640646,40.75945503804826
-39.76517545144986,38.29607862595091
-42.189617972320164,35.541068110496965
-44.60655911589634,32.74548462173909
-46.57718820298799,29.596048957887024
-48.2392029310802,26.32172198062436
-49.734958983287456,22.979515504183894
-51.06312062801916,19.56893891807936
-51.94109335717767,15.919078410926266
-52.77217073633624,12.356364701968088
-53.21264556567409,8.635485672711228
-53.2145665520245,4.921486617087982
-53.36601204090977,1.230734775809652
-53.0709766229285,-2.464069912428949
-52.96210120575858,-6.117323265403505
-53.32495613163938,-9.806087830032212
-53.22652730316985,-13.464525473935876
-53.242890322239425,-17.119392028707864
-53.256598940838785,-20.227061220951736
-53.2653575659044,-22.211166974689885
-53.27578185385972,-24.572438984321398
-53.28626329897824,-26.946651964029318
-53.29674662008105,-29.321290843267786
-53.307339889260014,-31.72083559755123
-53.31813850589084,-34.16689791020525
-53.04572550377087,-36.79927257502943
-52.57689268284179,-39.37871362314495
-51.969960237924234,-41.92722178372717
-51.00644736382295,-44.380820925565416
-49.51195717686905,-46.63261974736161
-47.682284199035344,-48.62141420969534
-45.5625983113606,-50.297715930770465
-43.231506050486814,-51.60784706693111
-40.69753282960486,-52.54701608277518
-38.04739055087317,-53.07598271756495
-35.375491509844124,-53.18269324706246
-32.71323357147487,-53.19641329800381
-30.079311316807164,-53.36242792487371
-27.283644545776994,-53.264830050473144
-24.22762297296058,-53.33107669228841
-20.5960198696565,-53.40924359113608
-16.638022296070545,-53.36161133115238
-12.684965876798726,-53.12789827634906
-8.771273655610779,-52.994235141556516
-4.813022803152871,-53.2260706898925
-0.8608813794453019,-52.874631002671144
3.057017095616894,-52.90600631600701
6.997709019047149,-52.45745851012172
10.943553531904017,-52.152581857628284
14.880597168509762,-51.74868114948092
18.700551195365517,-50.816639382791784
22.513837650358827,-49.92378334593642
26.18676555273266,-48.389917604313624
29.654946582440974,-46.43715571541503
32.85798206358798,-44.14894908858947
36.01837250934942,-41.83330754759017
38.876286143109354,-39.069643946361104
41.75359998583468,-36.351731083028106
44.18610830702423,-33.203817876245665
46.53275406137154,-30.013324798167044
48.366262663470835,-26.480644197996295
49.77322034749342,-22.757462920122293
51.116077026554926,-19.030090769114373
52.058835683221254,-15.173058322586744
52.67520626109673,-11.251063245047703
53.273951246660815,-7.338080166477784
53.278780885852356,-3.402225824501727
53.4851739210702,0.5499724293614587
53.34547491491457,4.509381055568854
53.15048708987673,8.463214229950832
53.0153429937926,12.376880371698588
53.068993101539476,16.336043337785835
53.04973086348406,20.29362521098723
53.03258483658265,23.788883431411307
53.01704517778582,26.954189518234596
53.00150064026322,30.120392271437805
52.986120600815596,33.25312819355312
52.97057675981074,36.41919785739055
52.71029809430169,39.54474470456808
52.037216368285634,42.62333141765826
50.84529795703424,45.596838065773724
49.00786157684286,48.22557561323633
46.686040511977986,50.487243960329735
43.97992460993027,52.27131597981558
40.94884549435094,53.51517142253188
37.6575335330109,53.68281470144889
34.475516508452934,53.680364640262646
31.33060536312939,53.64169104518829
28.138187867719342,53.531855174298755
25.010760716278646,53.49144873813865
24.041746775399204,53.48130024621545
24.04240422633556,53.48130558161746
