w,dx,dy,atan2_dx_dy,lidar_on,lidar_sol,lidar_sag,trafik_isik,hiz,direksiyon_aci
3.073243486863189,-6.068941059245778,0.3245125147224073,3.088172499348705,0,0,1,0,6.0,-0.015120988711714745
3.0739826410855535,-6.8395329940504395,0.3382920127349607,3.0921716551952527,0,0,1,0,6.0,-0.018553204834461212
3.07515059158238,-6.673037774036431,0.33057899869104546,3.092093613446685,0,0,1,0,6.0,-0.017542311921715736
3.075646706150017,-6.573128847012485,0.32615010658950183,3.0920146144729137,0,0,1,0,6.0,-0.016864022240042686
3.0765192958241303,-6.406610570497601,0.3188640042965858,3.091862597599235,0,0,1,0,6.0,-0.015728669241070747
3.0775363364233166,-6.240092737997311,0.3116233255287426,3.09169521235117,0,0,1,0,6.0,-0.014613873325288296
3.0781473248658973,-6.073580358761062,0.3043444208560615,3.091524974728341,0,0,1,0,6.0,-0.013549701310694218
3.078810433308632,-6.777563808087823,0.31543784726306257,3.0950847350928177,0,0,1,0,6.0,-0.01627430133521557
3.079727277976599,-6.6110552363932005,0.3081846241222266,3.0950098215412614,0,0,1,0,6.0,-0.015370235778391361
3.080519088493501,-6.46118278210815,0.30192358870236546,3.0948977793272037,0,0,1,0,6.0,-0.014553435146808624
3.0813754172344856,-6.327960788386964,0.29642158709842903,3.0947837255127473,0,0,1,0,6.0,-0.013661631383001804
3.0821907265487285,-6.161434842330893,0.28955690629820197,3.094632159763145,0,0,1,0,6.0,-0.012681229040026665
3.0826540720341136,-6.078173539976573,0.2861120870546401,3.094555324794025,0,0,1,0,6.0,-0.012207508087158203
3.083622405683873,-6.809335820726198,0.2989240317491877,3.0977216742444043,0,0,1,0,6.0,-0.014771665446460247
3.084509978452957,-6.559548242011801,0.28876444377322485,3.0975990561663314,0,0,1,0,6.0,-0.013495873659849167
3.0852193646166666,-6.409663058419722,0.2829284497884288,3.097480364513441,0,0,1,0,6.0,-0.012650656513869762
3.085889301839851,-6.276433475453257,0.27774038558038683,3.0973701965244307,0,0,1,0,6.0,-0.01192332711070776
3.0865912124558994,-6.076595050411728,0.26989945047508,3.0972055960342213,0,0,1,0,6.0,-0.010891241952776909
3.086990311331215,-6.821345266051578,0.28364010282919594,3.100035337573139,0,0,1,0,6.0,-0.013242299668490887
3.0876856236428734,-6.671469138725204,0.27776887244088044,3.09998134891877,0,0,1,0,6.0,-0.012581801041960716
3.088468795995635,-6.504928761508775,0.27148281742689306,3.0998819187767404,0,0,1,0,6.0,-0.011767081916332245
3.0889509680106464,-6.338386235326732,0.2652718782743406,3.0997654201073215,0,0,1,0,6.0,-0.01095086894929409
3.089480221116792,-6.188499498923813,0.25968113553444283,3.099655366389867,0,0,1,0,6.0,-0.010239817202091217
3.090163415863777,-6.021962601081528,0.2534228117691839,3.0995343771602735,0,0,1,0,6.0,-0.00949162058532238
3.0906845162135066,-6.716749922877993,0.265448032501979,3.1020929003142457,0,0,1,0,6.0,-0.01146463118493557
3.0912099863552345,-6.616830796196892,0.26166472038542565,3.1020679239518865,0,0,1,0,6.0,-0.011098642833530903
3.0918273519327313,-6.4669435189196225,0.2561754190017709,3.10200029470816,0,0,1,0,6.0,-0.010481663979589939
3.0924901664656264,-6.267088461854085,0.24899614733688225,3.1018827856652584,0,0,1,0,6.0,-0.009631611406803131
3.093061893619491,-6.100542504516524,0.243044426477951,3.1017739061433063,0,0,1,0,6.0,-0.008993572555482388
3.0934418253523814,-6.865229387832734,0.2576024225325071,3.1040874790069646,0,0,1,0,6.0,-0.01086125336587429
3.0941957201121975,-6.665372810024463,0.2505485370042422,3.104020767108607,0,0,1,0,6.0,-0.010121825151145458
3.09471826079757,-6.532128607851483,0.24599977035890674,3.1039504720472024,0,0,1,0,6.0,-0.00957874022424221
3.0952744516989488,-6.365573093327878,0.240344324027582,3.1038536774161156,0,0,1,0,6.0,-0.008909700438380241
3.0957979225141905,-6.182363993420543,0.2341101795002558,3.103743317022109,0,0,1,0,6.0,-0.008203640580177307
3.0961908148667607,-6.032468183653542,0.22897488275451394,3.1036537857294206,0,0,1,0,6.0,-0.007656611502170563
3.096653474169313,-6.803738160219867,0.24333028025398562,3.1058436861966827,0,0,1,0,6.0,-0.009419640526175499
3.0969982880286406,-6.670499480280242,0.23875121721455628,3.1058158210612374,0,0,1,0,6.0,-0.009017858654260635
3.0974535486565946,-6.503943328665318,0.23321703268597105,3.1057502203769842,0,0,1,0,6.0,-0.008448239415884018
3.0979948932029164,-6.337384710021963,0.2277593291872435,3.1056691052174084,0,0,1,0,6.0,-0.007868439890444279
3.0984605771363696,-6.170826573607378,0.22231088657531473,3.1055821157662393,0,0,1,0,6.0,-0.007304782513529062
3.0988116410823707,-6.004270424675514,0.21683519599859125,3.105494844865506,0,0,1,0,6.0,-0.0067693437449634075
3.0991433808137505,-6.775534836219258,0.231410713263152,3.107452057664588,0,0,1,0,6.0,-0.008349036797881126
3.0995665148162868,-6.6256354071193755,0.22648646385019333,3.1074226011929014,0,0,1,0,6.0,-0.007945016026496887
3.100015064152411,-6.459073892558566,0.22118511149831477,3.1073619391232383,0,0,1,0,6.0,-0.007436306215822697
3.1004515226936196,-6.342479640424137,0.21751324641339664,3.1073114190169027,0,0,1,0,6.0,-0.007075382862240076
3.100824497259573,-6.192573215711718,0.2127931860470511,3.107243525505751,0,0,1,0,6.0,-0.00662416685372591
3.1011770511488375,-6.042667841794444,0.20806045710939713,3.107174363749758,0,0,1,0,6.0,-0.006190757267177105
3.1016177370210776,-6.747303374825125,0.22071724956078498,3.10889239391621,0,0,1,0,6.0,-0.00741976872086525
3.101927881609016,-6.614055084169625,0.21651318237757522,3.108869023269697,0,0,1,0,6.0,-0.00713830953463912
3.102288113787753,-6.480802636817117,0.21242124600124868,3.108827387214747,0,0,1,0,6.0,-0.006738940253853798
3.1027534071042333,-6.280921868372766,0.20635393501213883,3.1087503826833403,0,0,1,0,6.0,-0.006188876461237669
3.103083348838721,-6.11435457459646,0.2013130999009647,3.1086798741099764,0,0,1,0,6.0,-0.005741007160395384
3.1033775611938035,-6.928406968107916,0.08260396756622868,3.1296707133320263,0,0,1,0,6.0,-0.02644726075232029
3.1041885304370465,-6.795131690866131,0.07919409180464498,3.1299386474419184,0,0,1,0,6.0,-0.026277994737029076
3.10560546353772,-6.595114740260495,0.07689449258643322,3.1299338710567888,0,0,1,0,6.0,-0.024866260588169098
3.1065664068527723,-6.461743696146614,0.0761958212160323,3.1298013641974327,0,0,1,0,6.0,-0.023648221045732498
3.1077934162894207,-6.311695796735255,0.07570820712599868,3.1295983213267684,0,0,1,0,6.0,-0.022211257368326187
3.1092355365468984,-6.128308070630364,0.07520897793454395,3.1293208810826956,0,0,1,0,6.0,-0.02047209069132805
3.1103525097953337,-6.925576456089824,-0.03992036761555795,-3.135828523232275,0,0,1,0,6.0,-0.03737182915210724
3.111600240224664,-6.775528609778075,-0.039760376073040504,-3.135724488613412,0,0,1,0,6.0,-0.036211904138326645
3.1134918108579064,-6.64211587261271,-0.03826145133614034,-3.1358322861294887,0,0,1,0,6.0,-0.03463180363178253
3.1156272115518244,-6.425307727547079,-0.034766649115070436,-3.1361818139384137,0,0,1,0,6.0,-0.031765859574079514
3.117336054079661,-6.2752142870113055,-0.03201654470774429,-3.136490633891408,0,0,1,0,6.0,-0.029730791226029396
3.119125066417135,-6.141808163234968,-0.02961778619744848,-3.1367703674114873,0,0,1,0,6.0,-0.027991244569420815
3.1208236909979106,-6.939043924617186,-0.14171864089924213,-3.1211721254744167,0,0,1,0,6.0,-0.042040564119815826
3.1224493586033883,-6.805652267882623,-0.13907983482570074,-3.1211595675275015,0,0,1,0,6.0,-0.04062798619270325
3.1246503734026274,-6.655568567194546,-0.13478714171358064,-3.1213436368572514,0,0,1,0,6.0,-0.03851668909192085
3.126834677866635,-6.472138006033285,-0.1287932831812455,-3.1216956293677933,0,0,1,0,6.0,-0.035742808133363724
3.1283087124525975,-6.338744067999544,-0.12423429744080039,-3.1219959649618643,0,0,1,0,6.0,-0.03371580317616463
3.130111230948781,-6.18868956063535,-0.11916338267179327,-3.1223400060088946,0,0,1,0,6.0,-0.03152380883693695
3.1321731921289597,-6.0219786697487745,-0.11368449329093977,-3.122716633411225,0,0,1,0,6.0,-0.029215196147561073
3.1334023782575624,-6.793529838368263,-0.2225431003416105,-3.1088462678797253,0,0,1,0,6.0,-0.04128230735659599
3.1349332650048645,-6.643514743318895,-0.21738768132369302,-3.1088825366192805,0,0,1,0,6.0,-0.03957735747098923
3.1373112783034403,-6.493501165550422,-0.21107919202862746,-3.109097873374409,0,0,1,0,6.0,-0.037430714815855026
3.1394726798926733,-6.310167309389284,-0.20276137028753993,-3.1094712184416875,0,0,1,0,6.0,-0.03466983139514923
3.1413441856586437,-6.160181577688288,-0.19580510964274822,-3.109817744868941,0,0,1,0,6.0,-0.0324307456612587
-3.139885562749167,-6.0268718387340305,-0.18969402971780625,-3.1101283332239986,0,0,1,0,6.0,-0.03071798011660576
-3.138226590298118,-6.810626488079139,-0.2968384290542261,-3.098035620517096,0,0,1,0,6.0,-0.040922991931438446
-3.135941332469854,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,0,6.0,-0.03888403996825218
-3.134195204577167,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1331358392370077,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132660178984437,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132453184613677,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132474324527182,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324730114632033,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324775411933987,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.13248043021224,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132482298475347,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132482151869968,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324810333301265,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.13248018682949,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324796238904296,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132479641666364,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324798049774625,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324800597429023,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324801918864127,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324802463031567,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324802294009415,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324801867422964,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132480145149492,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.13248012540538,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324801204641166,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132480114616272,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.13248010913839,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324801040576356,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324800998027036,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324800958283405,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324800921160505,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324800879095913,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132480085409694,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132480082384408,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.132480078956401,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324800769191348,-6.6440190199111635,-0.28889957364323493,-3.098137374344429,0,0,1,1,0.0,0.0
-3.1324800747194104,-6.25895422147016,-0.2701613381197987,-3.09845545620844,0,0,1,0,6.0,-0.034024618566036224
-3.1324415303405484,-6.238395754133233,-0.26985812796241504,-3.0983619888660807,0,0,1,0,6.0,-0.034128814935684204
-3.1317272320272407,-6.136925067855827,-0.2662624014188566,-3.0982329068462895,0,0,1,0,6.0,-0.033601436764001846
-3.1299703261552807,-5.996423263272036,-0.2598136378655056,-3.098291634877985,0,0,1,0,6.0,-0.03224512189626694
-3.128315265749007,-6.763946971462539,-0.36472383703923583,-3.0877230757948215,0,0,1,0,6.0,-0.040954507887363434
-3.126517362658554,-6.64741983102434,-0.3580165349500888,-3.0877866685073725,0,0,1,0,6.0,-0.039569199085235596
-3.1243461554956258,-6.5140104105197745,-0.3494851585071572,-3.087992737745698,0,0,1,0,6.0,-0.037659432739019394
-3.121984241855418,-6.296885013902317,-0.3349508412526063,-3.088449637539247,0,0,1,0,6.0,-0.03438945114612579
-3.1201396942815194,-6.129773670833771,-0.3236532133218901,-3.088841448380146,0,0,1,0,6.0,-0.031902015209198
-3.1185949393043555,-6.029529054821604,-0.31695953031070445,-3.08907312005362,0,0,1,0,6.0,-0.030475813895463943
-3.116760322168521,-6.82029760142032,-0.41257901937247254,-3.081173463068286,0,0,1,0,6.0,-0.036684393882751465
-3.1153925536091123,-6.6701569576621615,-0.40255606851897596,-3.0813139543721317,0,0,1,0,6.0,-0.03486979380249977
-3.113614422713506,-6.5035303168110365,-0.3907408193638702,-3.0815834501463506,0,0,1,0,6.0,-0.03262130171060562
-3.111513343656361,-6.337088774051278,-0.3786994756199249,-3.081904419254853,0,0,1,0,6.0,-0.030361631885170937
-3.1097118943845934,-6.170791038146218,-0.3666579414427815,-3.0822441273831305,0,0,1,0,6.0,-0.028176190331578255
-3.1081908741064876,-6.021204352391551,-0.3559255309460454,-3.0825493434522446,0,0,1,0,6.0,-0.026306631043553352
-3.106606859192165,-6.794152865652107,-0.43170042599769687,-3.0781379646300557,0,0,1,0,6.0,-0.02893429808318615
-3.105341258518639,-6.628005374968899,-0.419889786536622,-3.078326347552439,0,0,1,0,6.0,-0.027175620198249817
-3.103909408956937,-6.511698960226751,-0.4114138673087311,-3.0784957952478584,0,0,1,0,6.0,-0.025885041803121567
-3.102388213231577,-6.328900253052816,-0.3980603909673661,-3.0787797277438704,0,0,1,0,6.0,-0.023908184841275215
-3.1009463476862615,-6.179301720211668,-0.38714246733238156,-3.0790229432802914,0,0,1,0,6.0,-0.022345764562487602
-3.0998661462325927,-6.0629231255734926,-0.37871713808549856,-3.079209258688067,0,0,1,0,6.0,-0.02118872106075287
-3.098472266002931,-6.852361551639734,-0.4555206222179109,-3.0752138741550974,0,0,1,0,6.0,-0.024010848253965378
-3.0972957676830677,-6.686057021120458,-0.44351738254232487,-3.075355025269552,0,0,1,0,6.0,-0.0224696584045887
-3.0962581520631804,-6.569646743329914,-0.4348999813769723,-3.075490717388179,0,0,1,0,6.0,-0.02141161821782589
-3.0945268868626257,-6.353461254870766,-0.4188345781213485,-3.0757656307634544,0,0,1,0,6.0,-0.019492603838443756
-3.0936011114840953,-6.187176607318369,-0.4064720072811525,-3.0759910436897613,0,0,1,0,6.0,-0.01806703396141529
-3.0927305031696974,-6.070783550513234,-0.3978855496814262,-3.0761452056151124,0,0,1,0,6.0,-0.017122726887464523
-3.0918064116650905,-6.876868829211626,-0.47566032956748217,-3.072534488501351,0,0,1,0,6.0,-0.01978182978928089
-3.0906248638909313,-6.693999199659935,-0.4621922723957397,-3.072656300298665,0,0,1,0,6.0,-0.018512418493628502
-3.0898777399679793,-6.54440515477452,-0.4509132311169566,-3.0728008065591963,0,0,1,0,6.0,-0.017394982278347015
-3.0890531820514764,-6.394823311718486,-0.4395946567798603,-3.0729583603055706,0,0,1,0,6.0,-0.016297943890094757
-3.0879798342643583,-6.228628319808865,-0.4270445155208904,-3.073138213840347,0,0,1,0,6.0,-0.015127676539123058
-3.0869811856055014,-6.045815562624741,-0.41331852234383604,-3.0733344657401735,0,0,1,0,6.0,-0.013912566937506199
-3.0863025428242414,-6.836144062989852,-0.5423912381931117,-3.0624168234225633,0,0,1,0,6.0,-0.024051526561379433
-3.0853925444993826,-6.703203683255182,-0.5322066518979085,-3.0623629901748606,0,0,1,0,6.0,-0.02336929552257061
-3.084165684266736,-6.537088568546855,-0.5183917200025832,-3.0624581642793087,0,0,1,0,6.0,-0.022083019837737083
-3.082789302059714,-6.354396520011015,-0.5026252722650852,-3.0626581800201107,0,0,1,0,6.0,-0.020505495369434357
-3.0816973290959684,-6.204932654081995,-0.48956825290932926,-3.06285591730648,0,0,1,0,6.0,-0.019199898466467857
-3.0806629782876875,-6.072076850005384,-0.4779814117696617,-3.063036699012844,0,0,1,0,6.0,-0.018078571185469627
-3.0795682066093746,-6.862516428862867,-0.6052575496899024,-3.0536226728805835,0,0,1,0,6.0,-0.02649352326989174
-3.0782561731772997,-6.696473712849747,-0.590475844547079,-3.0536429934436815,0,0,1,0,6.0,-0.025297943502664566
-3.0772790653648,-6.563686534035503,-0.5779536857530019,-3.0537659578300547,0,0,1,0,6.0,-0.024211401119828224
-3.0759017662971564,-6.430918949193469,-0.5652015980263059,-3.053929748394617,0,0,1,0,6.0,-0.022794252261519432
-3.074577506837853,-6.231786644783259,-0.5459267039515865,-3.0542121670350366,0,0,1,0,6.0,-0.02088969387114048
-3.0736957921656543,-6.09903811695192,-0.5330717528245117,-3.0544116072783143,0,0,1,0,6.0,-0.019656429067254066
-3.0726268005911965,-6.889598616990348,-0.658948478554727,-3.0462387484353473,0,0,1,0,6.0,-0.02673869952559471
-3.071588794795071,-6.723689548434088,-0.6426932237699106,-3.0462957927635914,0,0,1,0,6.0,-0.02543148770928383
-3.07017528654598,-6.607591053274472,-0.630820904946404,-3.0464120038426987,0,0,1,0,6.0,-0.02432917430996895
-3.0687839472332157,-6.458341544623709,-0.6153538796729876,-3.0465989440545274,0,0,1,0,6.0,-0.02287645824253559
-3.0674472646623525,-6.2593606661695205,-0.5946033363148899,-3.0468825959857293,0,0,1,0,6.0,-0.02096080407500267
-3.066433009103862,-6.15987424970317,-0.5842218482194284,-3.0470323616880015,0,0,1,0,6.0,-0.020026426762342453
-3.064976014499402,-6.890804493671965,-0.7950788599824392,-3.0267180483335454,0,0,1,0,6.0,-0.038877829909324646
-3.0632221308961793,-6.7085132300995305,-0.7749706122985316,-3.0265819789717594,0,0,1,0,6.0,-0.037403419613838196
-3.0618309413039246,-6.592616339824662,-0.7608512858193066,-3.0266913812516405,0,0,1,0,6.0,-0.03593951091170311
-3.060021658310059,-6.460211429297333,-0.7442086815370743,-3.0268994142816994,0,0,1,0,6.0,-0.03412725403904915
-3.0576658197119193,-6.2616579127276175,-0.718796628001364,-3.02729959384186,0,0,1,0,6.0,-0.031338684260845184
-3.0563586248071264,-6.129306765346486,-0.7017749660494204,-3.027594065837297,0,0,1,0,6.0,-0.02950381487607956
-3.05494318307478,-5.980409088029777,-0.682777823274165,-3.0279157752535655,0,0,1,0,6.0,-0.02754996158182621
-3.053443963643001,-6.739872446061817,-0.9389382548598562,-3.003172547946019,0,0,1,0,6.0,-0.050597112625837326
-3.050846465169114,-6.574543707283212,-0.916898729566789,-3.0030244514586615,0,0,1,0,6.0,-0.04881080240011215
-3.047977242790524,-6.409451404025621,-0.8923793344239073,-3.0032533038246823,0,0,1,0,6.0,-0.04604261368513107
-3.0461401092324727,-6.244472764792942,-0.8669001571845385,-3.003647546569226,0,0,1,0,6.0,-0.04301596060395241
-3.0438406684692882,-6.112531416395711,-0.8462695005276544,-3.0040189198623435,0,0,1,0,6.0,-0.04057641699910164
-3.041658482207197,-6.856041671099737,-1.0950403934200708,-2.9832113504318563,0,0,1,0,6.0,-0.058684755116701126
-3.0389911730998556,-6.740661770382724,-1.076661287191321,-2.9832042242330097,0,0,1,0,6.0,-0.05694063380360603
-3.035926829650885,-6.576053028882598,-1.0484492094038274,-2.9834889012548977,0,0,1,0,6.0,-0.05367649719119072
-3.0328626647943455,-6.411578375564046,-1.019266957233846,-2.9839390522593723,0,0,1,0,6.0,-0.05014241114258766
-3.030500187560379,-6.29648830293614,-0.9986400040001087,-2.9843001160206706,0,0,1,0,6.0,-0.04766373708844185
-3.027699392947996,-6.132092954076656,-0.969255111561786,-2.98482691241607,0,0,1,0,6.0,-0.044255368411540985
-3.025329181574345,-5.967707381966999,-0.9400497561379026,-2.98535372312915,0,0,1,0,6.0,-0.04101277515292168
-3.023074003597011,-6.75134112609552,-1.1985678018022838,-2.9658929074982883,0,0,1,0,6.0,-0.05843188986182213
-3.020453802335818,-6.603481750105791,-1.1719539077904102,-2.9659464006293623,0,0,1,0,6.0,-0.056013576686382294
-3.0170557678178573,-6.406647595818022,-1.1341457765242708,-2.966381477891298,0,0,1,0,6.0,-0.05191510170698166
-3.014630666344209,-6.275524482255243,-1.1083571606210114,-2.966779572604401,0,0,1,0,6.0,-0.049052514135837555
-3.012307065090369,-6.1116586505170645,-1.0760654170537762,-2.9673112439865954,0,0,1,0,6.0,-0.04556885361671448
-3.009820239133335,-5.947808661780378,-1.043894133156762,-2.9678531249775784,0,0,1,0,6.0,-0.04223625734448433
-3.0074826263683927,-6.7123396169458935,-1.309260385343599,-2.9489585469015034,0,0,1,0,6.0,-0.05902954563498497
-3.004654748254653,-6.564967244262991,-1.2799964756035394,-2.9490346362878417,0,0,1,0,6.0,-0.05682487040758133
-3.001529479459052,-6.368811896438389,-1.2387344547596513,-2.9494910234737333,0,0,1,0,6.0,-0.0523533932864666
